"arm","model","q","frac_stage1","frac_stage2","T1","T2","n1","n2","b2","s_ref","K1_tar","K1","K2_tar","K2","cost_proxy","T_fd_budget","eligible","runtime_sec","l2_error","method","T_fd","K_fd_tar","K_fd","T_fs","b_fs","K_fs_tar","K_fs","experiment_id","config_id","n","p","s_star","s","rep_id","q_selected","T1_selected","T2_selected","seed_data","seed_algo_ts","seed_algo_fs","df_X","df_eps","theta_magnitude","validation_metric","tuning_selection_rule"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,2.87999999999965,28.0581004906142,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,30,0.25,200,8,20690450,20700450,21100450,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,40.3599999999997,0.61287814739305,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,31,0.25,200,8,20690451,20700451,21100451,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,36.6700000000001,1.06489415434584,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,31,0.25,200,8,20690451,20700451,21100451,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,3.05999999999995,25.9025063677613,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,31,0.25,200,8,20690451,20700451,21100451,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,36.75,0.920405707931707,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,32,0.25,200,8,20690452,20700452,21100452,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,38.1900000000001,1.18639939109097,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,32,0.25,200,8,20690452,20700452,21100452,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,2.80999999999995,25.7410438561855,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,32,0.25,200,8,20690452,20700452,21100452,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,39.7200000000003,0.619376322945571,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,33,0.25,200,8,20690453,20700453,21100453,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,39.8899999999999,0.961256737679034,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,33,0.25,200,8,20690453,20700453,21100453,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,3.0300000000002,23.0318577232797,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,33,0.25,200,8,20690453,20700453,21100453,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,37.4200000000001,1.7624680380217,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,34,0.25,200,8,20690454,20700454,21100454,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,39.9199999999996,1.15213486848881,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,34,0.25,200,8,20690454,20700454,21100454,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,2.97000000000025,24.157136972506,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,34,0.25,200,8,20690454,20700454,21100454,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,37.04,0.688891866109536,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,35,0.25,200,8,20690455,20700455,21100455,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,38.52,0.728819172308877,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,35,0.25,200,8,20690455,20700455,21100455,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,3.0300000000002,24.0040316481406,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,35,0.25,200,8,20690455,20700455,21100455,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,39.4699999999998,0.742052004540913,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,36,0.25,200,8,20690456,20700456,21100456,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,38.4899999999998,1.0377955701332,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,36,0.25,200,8,20690456,20700456,21100456,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,3.17000000000007,23.6604905357327,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,36,0.25,200,8,20690456,20700456,21100456,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,38.1100000000001,0.557287150917631,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,37,0.25,200,8,20690457,20700457,21100457,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,39.1100000000001,1.04805841206248,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,37,0.25,200,8,20690457,20700457,21100457,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,3.23000000000002,23.7697699960564,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,37,0.25,200,8,20690457,20700457,21100457,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,38.0499999999997,0.606833111961168,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,38,0.25,200,8,20690458,20700458,21100458,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,39.5799999999999,0.719548855840521,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,38,0.25,200,8,20690458,20700458,21100458,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,3.17999999999984,23.6373476673661,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,38,0.25,200,8,20690458,20700458,21100458,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,38.1999999999998,1.03637543131142,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,39,0.25,200,8,20690459,20700459,21100459,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,38.9900000000002,1.02965184645542,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,39,0.25,200,8,20690459,20700459,21100459,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,2.55000000000018,22.7958881026959,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,39,0.25,200,8,20690459,20700459,21100459,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,40.5,0.755331914654701,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,40,0.25,200,8,20690460,20700460,21100460,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,39.8099999999999,0.913681522202431,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,40,0.25,200,8,20690460,20700460,21100460,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,1.76999999999998,22.3488561362175,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,40,0.25,200,8,20690460,20700460,21100460,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,38.4700000000003,0.81850283134171,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,41,0.25,200,8,20690461,20700461,21100461,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,38.5,0.79569738992668,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,41,0.25,200,8,20690461,20700461,21100461,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,1.76999999999998,23.819480826504,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,41,0.25,200,8,20690461,20700461,21100461,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,34.71,0.731823629154999,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,42,0.25,200,8,20690462,20700462,21100462,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,24.6899999999996,1.13827153683538,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,42,0.25,200,8,20690462,20700462,21100462,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,1.62000000000035,26.486643165231,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,42,0.25,200,8,20690462,20700462,21100462,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,35.1899999999996,0.554579302384374,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,43,0.25,200,8,20690463,20700463,21100463,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,25.8000000000002,0.751353672489641,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,43,0.25,200,8,20690463,20700463,21100463,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,1.76000000000022,22.8471557887787,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,43,0.25,200,8,20690463,20700463,21100463,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,32.1500000000001,0.695345157705226,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,44,0.25,200,8,20690464,20700464,21100464,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,23.7199999999998,1.05694382310894,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,44,0.25,200,8,20690464,20700464,21100464,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,1.92000000000007,24.6157417544398,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,44,0.25,200,8,20690464,20700464,21100464,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,33.6100000000001,0.741963659610869,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,45,0.25,200,8,20690465,20700465,21100465,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,23.48,0.752995386154591,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,45,0.25,200,8,20690465,20700465,21100465,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,1.69999999999982,24.13194637008,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,45,0.25,200,8,20690465,20700465,21100465,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,30.3200000000002,0.585760012468981,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,46,0.25,200,8,20690466,20700466,21100466,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,24.6199999999999,0.664388731651457,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,46,0.25,200,8,20690466,20700466,21100466,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,1.64000000000033,27.5923327831304,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,46,0.25,200,8,20690466,20700466,21100466,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,29.3800000000001,0.69384671062652,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,47,0.25,200,8,20690467,20700467,21100467,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,24.2599999999998,0.893666770007683,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,47,0.25,200,8,20690467,20700467,21100467,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,1.53999999999996,25.5374901639155,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,47,0.25,200,8,20690467,20700467,21100467,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,26.25,1.27479054170234,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,48,0.25,200,8,20690468,20700468,21100468,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,24.0100000000002,1.96790471663842,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,48,0.25,200,8,20690468,20700468,21100468,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,1.73999999999978,25.0264547633476,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,48,0.25,200,8,20690468,20700468,21100468,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,25.23,0.504642778933328,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,49,0.25,200,8,20690469,20700469,21100469,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,24.2800000000002,0.835090242909636,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,49,0.25,200,8,20690469,20700469,21100469,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,1.96000000000004,24.0490874400462,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,49,0.25,200,8,20690469,20700469,21100469,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,27.0100000000002,1.02295638027074,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,50,0.25,200,8,20690470,20700470,21100470,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,24.1700000000001,0.969491359037709,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,50,0.25,200,8,20690470,20700470,21100470,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,1.52999999999975,25.6747929017761,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,50,0.25,200,8,20690470,20700470,21100470,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,24.5999999999999,0.794700150899535,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,51,0.25,200,8,20690471,20700471,21100471,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FD","linear",NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,151,TRUE,24.8099999999999,1.21873525128604,"FD_budget",151,225,180,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,51,0.25,200,8,20690471,20700471,21100471,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"FS","linear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,1.82000000000016,25.1345546352086,"FS",NA,NA,NA,22,81,8,8,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,51,0.25,200,8,20690471,20700471,21100471,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
"TS","linear",0.25,0.75,0.25,200,8,1350,450,56,30,225,135,8,5,270448,151,TRUE,24.3299999999999,0.895308013057926,"TS",NA,NA,NA,NA,NA,NA,NA,"E2_linear_s_sweep","E__linear_s_sweep_n1800_p1800_sstar30_s60_h54e54a86",1800,1800,30,60,52,0.25,200,8,20690472,20700472,21100472,2.5,1.5,5,"median_abs_prediction_error","within_1.05_best_then_min_budget"
