"p","n","rep_id","method","l2_error","df_x","scale_x","q","T1","T2","c_K1","c_K2","K1","K2","K1_block_size","K2_block_size","ts_eligible","seed_data","seed_ts"
600,2000,75,"TS-RIGHT",0.556859278810897,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000075,4000075
600,2000,75,"IHT",0.494276742768384,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000075,4000075
600,2000,75,"Lasso",1.04611898383669,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000075,4000075
600,2000,75,"Shrinkage",0.932652943491792,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000075,4000075
600,600,76,"TS-RIGHT",0.362779982945848,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600076,2600076
600,600,76,"IHT",0.43211254017999,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600076,2600076
600,600,76,"Lasso",1.73751989626169,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600076,2600076
600,600,76,"Shrinkage",1.49026783495022,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600076,2600076
600,800,76,"TS-RIGHT",0.204988766769197,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800076,2800076
600,800,76,"IHT",0.405667855127391,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800076,2800076
600,800,76,"Lasso",1.4193970493139,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800076,2800076
600,800,76,"Shrinkage",1.27124146617075,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800076,2800076
600,1200,76,"TS-RIGHT",0.35929240378089,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200076,3200076
600,1200,76,"IHT",0.455539782161296,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200076,3200076
600,1200,76,"Lasso",1.41829076974011,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200076,3200076
600,1200,76,"Shrinkage",1.28933806003512,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200076,3200076
600,1600,76,"TS-RIGHT",0.401223979004122,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600076,3600076
600,1600,76,"IHT",0.428880241945353,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600076,3600076
600,1600,76,"Lasso",1.355951943778,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600076,3600076
600,1600,76,"Shrinkage",1.20997560595607,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600076,3600076
600,2000,76,"TS-RIGHT",0.30293835897467,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000076,4000076
600,2000,76,"IHT",0.489270324069048,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000076,4000076
600,2000,76,"Lasso",1.35395182557681,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000076,4000076
600,2000,76,"Shrinkage",1.1543175721483,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000076,4000076
600,600,77,"TS-RIGHT",0.720677724304644,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600077,2600077
600,600,77,"IHT",0.508963400403272,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600077,2600077
600,600,77,"Lasso",1.60235700449791,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600077,2600077
600,600,77,"Shrinkage",1.5277485662872,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600077,2600077
600,800,77,"TS-RIGHT",0.499087712878795,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800077,2800077
600,800,77,"IHT",0.468663450391645,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800077,2800077
600,800,77,"Lasso",1.65915950820417,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800077,2800077
600,800,77,"Shrinkage",1.57877663917832,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800077,2800077
600,1200,77,"TS-RIGHT",0.173333084136076,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200077,3200077
600,1200,77,"IHT",0.515352630793845,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200077,3200077
600,1200,77,"Lasso",1.43214316342533,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200077,3200077
600,1200,77,"Shrinkage",1.46423057193951,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200077,3200077
600,1600,77,"TS-RIGHT",0.133893086497769,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600077,3600077
600,1600,77,"IHT",0.541402580108872,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600077,3600077
600,1600,77,"Lasso",1.38516334086277,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600077,3600077
600,1600,77,"Shrinkage",1.29501845814868,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600077,3600077
600,2000,77,"TS-RIGHT",0.241839817815945,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000077,4000077
600,2000,77,"IHT",0.46558818233245,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000077,4000077
600,2000,77,"Lasso",1.33437577101062,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000077,4000077
600,2000,77,"Shrinkage",1.29712652326605,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000077,4000077
600,600,78,"TS-RIGHT",0.390129644726909,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600078,2600078
600,600,78,"IHT",0.357744450799857,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600078,2600078
600,600,78,"Lasso",1.69783109227326,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600078,2600078
600,600,78,"Shrinkage",1.47130764303177,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600078,2600078
600,800,78,"TS-RIGHT",0.493642927454752,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800078,2800078
600,800,78,"IHT",0.583779250958156,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800078,2800078
600,800,78,"Lasso",1.67862548137357,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800078,2800078
600,800,78,"Shrinkage",1.62323710439881,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800078,2800078
600,1200,78,"TS-RIGHT",0.771294789849582,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200078,3200078
600,1200,78,"IHT",0.534926780144135,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200078,3200078
600,1200,78,"Lasso",1.41926296630555,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200078,3200078
600,1200,78,"Shrinkage",1.1733959400533,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200078,3200078
600,1600,78,"TS-RIGHT",0.424127154525207,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600078,3600078
600,1600,78,"IHT",0.572954341372513,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600078,3600078
600,1600,78,"Lasso",1.57758760181052,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600078,3600078
600,1600,78,"Shrinkage",1.31758564831568,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600078,3600078
600,2000,78,"TS-RIGHT",0.542875792862032,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000078,4000078
600,2000,78,"IHT",0.570451364758952,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000078,4000078
600,2000,78,"Lasso",1.36704495223349,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000078,4000078
600,2000,78,"Shrinkage",1.24389567409861,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000078,4000078
600,600,79,"TS-RIGHT",0.221132869203263,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600079,2600079
600,600,79,"IHT",0.415581959992096,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600079,2600079
600,600,79,"Lasso",1.70396877206669,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600079,2600079
600,600,79,"Shrinkage",1.64299638827036,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600079,2600079
600,800,79,"TS-RIGHT",0.616027375550122,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800079,2800079
600,800,79,"IHT",0.577798524318239,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800079,2800079
600,800,79,"Lasso",1.76586904446335,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800079,2800079
600,800,79,"Shrinkage",1.61245775150369,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800079,2800079
600,1200,79,"TS-RIGHT",0.257965066425196,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200079,3200079
600,1200,79,"IHT",0.417125230432497,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200079,3200079
600,1200,79,"Lasso",1.32686435744962,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200079,3200079
600,1200,79,"Shrinkage",0.98134419631673,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200079,3200079
600,1600,79,"TS-RIGHT",0.273875373177133,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600079,3600079
600,1600,79,"IHT",0.587554631835188,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600079,3600079
600,1600,79,"Lasso",1.39979403772873,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600079,3600079
600,1600,79,"Shrinkage",1.37328789263483,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600079,3600079
600,2000,79,"TS-RIGHT",0.338563869228923,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000079,4000079
600,2000,79,"IHT",0.465347766021412,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000079,4000079
600,2000,79,"Lasso",1.32981205168562,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000079,4000079
600,2000,79,"Shrinkage",1.02532662138739,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000079,4000079
600,600,80,"TS-RIGHT",0.727852536023716,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600080,2600080
600,600,80,"IHT",0.642198462154424,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600080,2600080
600,600,80,"Lasso",1.63078000470165,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600080,2600080
600,600,80,"Shrinkage",1.51758057620852,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600080,2600080
600,800,80,"TS-RIGHT",0.302145802085927,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800080,2800080
600,800,80,"IHT",0.5158726724439,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800080,2800080
600,800,80,"Lasso",1.51234273083791,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800080,2800080
600,800,80,"Shrinkage",1.62955887792203,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800080,2800080
600,1200,80,"TS-RIGHT",0.6588357939508,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200080,3200080
600,1200,80,"IHT",0.47974507624704,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200080,3200080
600,1200,80,"Lasso",1.41692005441285,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200080,3200080
600,1200,80,"Shrinkage",1.37498561664712,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200080,3200080
600,1600,80,"TS-RIGHT",0.239049501986923,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600080,3600080
600,1600,80,"IHT",0.57896943712106,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600080,3600080
600,1600,80,"Lasso",1.54418358359245,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600080,3600080
600,1600,80,"Shrinkage",1.31705433654443,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600080,3600080
600,2000,80,"TS-RIGHT",0.111508290649587,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000080,4000080
600,2000,80,"IHT",0.53523753962956,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000080,4000080
600,2000,80,"Lasso",1.37301154106894,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000080,4000080
600,2000,80,"Shrinkage",1.15070618940914,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000080,4000080
600,600,81,"TS-RIGHT",0.266809460762532,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600081,2600081
600,600,81,"IHT",0.497661335359397,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600081,2600081
600,600,81,"Lasso",1.61484925923901,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600081,2600081
600,600,81,"Shrinkage",1.53608692537343,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600081,2600081
600,800,81,"TS-RIGHT",0.504262761443141,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800081,2800081
600,800,81,"IHT",0.507279615406516,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800081,2800081
600,800,81,"Lasso",1.68762914120715,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800081,2800081
600,800,81,"Shrinkage",1.58645576773076,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800081,2800081
600,1200,81,"TS-RIGHT",0.166160316250718,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200081,3200081
600,1200,81,"IHT",0.51068603294287,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200081,3200081
600,1200,81,"Lasso",1.53810309775226,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200081,3200081
600,1200,81,"Shrinkage",1.15446226791158,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200081,3200081
600,1600,81,"TS-RIGHT",0.179475724568635,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600081,3600081
600,1600,81,"IHT",0.446930660768514,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600081,3600081
600,1600,81,"Lasso",1.16468348630605,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600081,3600081
600,1600,81,"Shrinkage",1.0645196456097,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600081,3600081
600,2000,81,"TS-RIGHT",0.234127606829602,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000081,4000081
600,2000,81,"IHT",0.573420192089614,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000081,4000081
600,2000,81,"Lasso",1.43854782113622,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000081,4000081
600,2000,81,"Shrinkage",1.26153955018787,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000081,4000081
600,600,82,"TS-RIGHT",0.309868771699921,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600082,2600082
600,600,82,"IHT",0.701872080897629,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600082,2600082
600,600,82,"Lasso",1.766330798563,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600082,2600082
600,600,82,"Shrinkage",1.72624500417639,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600082,2600082
600,800,82,"TS-RIGHT",0.292725204550554,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800082,2800082
600,800,82,"IHT",0.447082710208966,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800082,2800082
600,800,82,"Lasso",1.57601263780577,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800082,2800082
600,800,82,"Shrinkage",1.09113938087629,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800082,2800082
600,1200,82,"TS-RIGHT",0.335329272699704,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200082,3200082
600,1200,82,"IHT",0.553965903439622,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200082,3200082
600,1200,82,"Lasso",1.28075746660068,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200082,3200082
600,1200,82,"Shrinkage",1.28203230069472,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200082,3200082
600,1600,82,"TS-RIGHT",0.314301368975775,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600082,3600082
600,1600,82,"IHT",0.47520208796257,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600082,3600082
600,1600,82,"Lasso",1.24603744730324,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600082,3600082
600,1600,82,"Shrinkage",1.15518350635966,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600082,3600082
600,2000,82,"TS-RIGHT",0.928752153940211,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000082,4000082
600,2000,82,"IHT",0.546641513661062,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000082,4000082
600,2000,82,"Lasso",1.31082189669678,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000082,4000082
600,2000,82,"Shrinkage",1.16848022923298,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000082,4000082
600,600,83,"TS-RIGHT",0.471183547699563,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600083,2600083
600,600,83,"IHT",0.614749464073435,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600083,2600083
600,600,83,"Lasso",1.84791758264775,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600083,2600083
600,600,83,"Shrinkage",1.52486878433706,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600083,2600083
600,800,83,"TS-RIGHT",0.185139425446349,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800083,2800083
600,800,83,"IHT",0.431759425132678,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800083,2800083
600,800,83,"Lasso",1.47641994534007,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800083,2800083
600,800,83,"Shrinkage",1.11328703231436,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800083,2800083
600,1200,83,"TS-RIGHT",0.69400859174946,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200083,3200083
600,1200,83,"IHT",0.418384917604508,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200083,3200083
600,1200,83,"Lasso",1.42700932308536,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200083,3200083
600,1200,83,"Shrinkage",1.37592057229563,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200083,3200083
600,1600,83,"TS-RIGHT",0.818645132087139,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600083,3600083
600,1600,83,"IHT",0.545920752647818,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600083,3600083
600,1600,83,"Lasso",1.40308117970178,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600083,3600083
600,1600,83,"Shrinkage",1.26388028136197,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600083,3600083
600,2000,83,"TS-RIGHT",0.639421398576046,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000083,4000083
600,2000,83,"IHT",0.552035762967618,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000083,4000083
600,2000,83,"Lasso",1.09564003266937,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000083,4000083
600,2000,83,"Shrinkage",1.28566988242882,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000083,4000083
600,600,84,"TS-RIGHT",0.278849966077396,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600084,2600084
600,600,84,"IHT",0.464940871832614,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600084,2600084
600,600,84,"Lasso",1.50658524633212,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600084,2600084
600,600,84,"Shrinkage",1.2978811787773,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600084,2600084
600,800,84,"TS-RIGHT",0.25463618442162,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800084,2800084
600,800,84,"IHT",0.561348506852324,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800084,2800084
600,800,84,"Lasso",1.53312527872435,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800084,2800084
600,800,84,"Shrinkage",1.4454280394622,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800084,2800084
600,1200,84,"TS-RIGHT",0.401605925569983,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200084,3200084
600,1200,84,"IHT",0.455119792214519,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200084,3200084
600,1200,84,"Lasso",2.23606797785386,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200084,3200084
600,1200,84,"Shrinkage",1.21208805742625,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200084,3200084
600,1600,84,"TS-RIGHT",0.0874875178202628,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600084,3600084
600,1600,84,"IHT",0.464009785941147,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600084,3600084
600,1600,84,"Lasso",1.29033957610667,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600084,3600084
600,1600,84,"Shrinkage",1.25170770851197,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600084,3600084
600,2000,84,"TS-RIGHT",0.496472953225055,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000084,4000084
600,2000,84,"IHT",0.530486349827323,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000084,4000084
600,2000,84,"Lasso",1.37192585353512,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000084,4000084
600,2000,84,"Shrinkage",1.28329672558895,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000084,4000084
600,600,85,"TS-RIGHT",0.646443969849405,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600085,2600085
600,600,85,"IHT",0.572815356055748,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600085,2600085
600,600,85,"Lasso",1.8934133012346,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600085,2600085
600,600,85,"Shrinkage",1.70291746622071,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600085,2600085
600,800,85,"TS-RIGHT",0.163177769978666,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800085,2800085
600,800,85,"IHT",0.53694833207392,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800085,2800085
600,800,85,"Lasso",1.51432563665791,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800085,2800085
600,800,85,"Shrinkage",1.44437224680329,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800085,2800085
600,1200,85,"TS-RIGHT",0.317286542670576,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200085,3200085
600,1200,85,"IHT",0.463746485304422,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200085,3200085
600,1200,85,"Lasso",1.47125119190601,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200085,3200085
600,1200,85,"Shrinkage",1.52167254871034,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200085,3200085
600,1600,85,"TS-RIGHT",0.569147918408404,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600085,3600085
600,1600,85,"IHT",0.473658041805652,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600085,3600085
600,1600,85,"Lasso",1.42055998939499,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600085,3600085
600,1600,85,"Shrinkage",1.33685542990167,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600085,3600085
600,2000,85,"TS-RIGHT",0.448592696465377,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000085,4000085
600,2000,85,"IHT",0.478955010369376,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000085,4000085
600,2000,85,"Lasso",1.26760742861036,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000085,4000085
